Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20230502,S92000003,2,30,441458,,:,,:,,:,17,404465,13,36993,43.333333333333336,8.379732613295037
20230502,S92000003,3,31,411722,,:,,:,,:,17,382381,14,29341,45.16129032258065,7.1264105391502035
20230502,S92000003,4,29,436016,,:,,:,,:,20,406774,9,29242,31.03448275862069,6.706634618913068
20230502,S92000003,5,26,430176,,:,,:,,:,19,403118,7,27058,26.923076923076923,6.289983634605371
20230503,S92000003,1,25,450725,,:,,:,,:,13,408341,12,42384,48,9.403516556658715
20230503,S92000003,2,25,441483,,:,,:,,:,13,404478,12,37005,48,8.3819762029342
20230503,S92000003,3,25,411747,,:,,:,,:,15,382396,10,29351,40,7.128406521480423
20230503,S92000003,4,26,436042,,:,,:,,:,17,406791,9,29251,34.61538461538461,6.708298741864316
20230503,S92000003,5,25,430201,,:,,:,,:,14,403132,11,27069,44,6.292175053056594
20230504,S92000003,1,31,450756,,:,,:,,:,17,408358,14,42398,45.16129032258065,9.405975738537036
20230504,S92000003,2,20,441503,,:,,:,,:,13,404491,7,37012,35,8.383181994233334
20230504,S92000003,3,21,411768,,:,,:,,:,17,382413,4,29355,19.047619047619047,7.129014396456257
20230504,S92000003,4,18,436060,,:,,:,,:,12,406803,6,29257,33.333333333333336,6.709397789295051
20230504,S92000003,5,16,430217,,:,,:,,:,7,403139,9,27078,56.25,6.294033011247812
20230505,S92000003,1,26,450782,,:,,:,,:,14,408372,12,42410,46.15384615384615,9.408095265560735
20230505,S92000003,2,19,441522,,:,,:,,:,13,404504,6,37018,31.57894736842105,8.384180176752235
20230505,S92000003,3,12,411780,,:,,:,,:,9,382422,3,29358,25,7.129535188692992
20230505,S92000003,4,23,436083,,:,,:,,:,18,406821,5,29262,21.73913043478261,6.7101904912596915
20230505,S92000003,5,16,430233,,:,,:,,:,8,403147,8,27086,50,6.295658399053536
20230506,S92000003,1,20,450802,,:,,:,,:,16,408388,4,42414,20,9.408565179391395
20230506,S92000003,2,17,441539,,:,,:,,:,9,404513,8,37026,47.05882352941177,8.385669216082837
20230506,S92000003,3,13,411793,,:,,:,,:,9,382431,4,29362,30.76923076923077,7.130281476372838
20230506,S92000003,4,17,436100,,:,,:,,:,12,406833,5,29267,29.41176470588235,6.71107544141252
20230506,S92000003,5,8,430241,,:,,:,,:,3,403150,5,27091,62.5,6.296703475493968
20230507,S92000003,1,8,450810,,:,,:,,:,2,408390,6,42420,75,9.409729154189126
20230507,S92000003,2,20,441559,,:,,:,,:,11,404524,9,37035,45,8.38732762779153
20230507,S92000003,3,17,411810,,:,,:,,:,11,382442,6,29368,35.294117647058826,7.1314441125761885
20230507,S92000003,4,13,436113,,:,,:,,:,7,406840,6,29273,46.15384615384615,6.712251182606343
20230507,S92000003,5,12,430253,,:,,:,,:,3,403153,9,27100,75,6.298619649369092
20230508,S92000003,1,22,450832,,:,,:,,:,13,408403,9,42429,40.90909090909091,9.411266281009334
20230508,S92000003,2,22,441581,,:,,:,,:,10,404534,12,37047,54.54545454545455,8.389627271100885
20230508,S92000003,3,18,411828,,:,,:,,:,14,382456,4,29372,22.22222222222222,7.132103693775071
20230508,S92000003,4,11,436124,,:,,:,,:,6,406846,5,29278,45.45454545454545,6.7132283479010555
20230508,S92000003,5,24,430277,,:,,:,,:,18,403171,6,27106,25,6.299662775374933
20230509,S92000003,1,13,450845,,:,,:,,:,8,408411,5,42434,38.46153846153846,9.412103938160564
20230509,S92000003,2,25,441606,,:,,:,,:,14,404548,11,37058,44,8.391643229485107
20230509,S92000003,3,22,411850,,:,,:,,:,16,382472,6,29378,27.272727272727273,7.13317955566347
20230509,S92000003,4,15,436139,,:,,:,,:,11,406857,4,29282,26.666666666666668,6.713914600620444
20230509,S92000003,5,17,430294,,:,,:,,:,9,403180,8,27114,47.05882352941177,6.301273083054841
20230510,S92000003,1,19,450864,,:,,:,,:,11,408422,8,42442,42.10526315789474,9.41348167074772
20230510,S92000003,2,24,441630,,:,,:,,:,14,404562,10,37068,41.666666666666664,8.393451531825283
20230510,S92000003,3,22,411872,,:,,:,,:,18,382490,4,29382,18.181818181818183,7.13376971486287
20230510,S92000003,4,20,436159,,:,,:,,:,9,406866,11,29293,55,6.716128751212287
20230510,S92000003,5,28,430322,,:,,:,,:,21,403201,7,27121,25,6.302489763479441
20230511,S92000003,1,17,450881,,:,,:,,:,7,408429,10,42452,58.8235294117647,9.415344625300246
20230511,S92000003,2,16,441646,,:,,:,,:,9,404571,7,37075,43.75,8.394732432762892
20230511,S92000003,3,18,411890,,:,,:,,:,11,382501,7,29389,38.888888888888886,7.135157444948894
20230511,S92000003,4,16,436175,,:,,:,,:,11,406877,5,29298,31.25,6.717028715538488
20230511,S92000003,5,20,430342,,:,,:,,:,13,403214,7,27128,35,6.303823470634983
20230512,S92000003,1,9,450890,,:,,:,,:,5,408434,4,42456,44.44444444444444,9.416043824436116
20230512,S92000003,2,24,441670,,:,,:,,:,16,404587,8,37083,33.333333333333336,8.396087576697534
20230512,S92000003,3,6,411896,,:,,:,,:,5,382506,1,29390,16.666666666666668,7.135296288383476
20230512,S92000003,4,16,436191,,:,,:,,:,10,406887,6,29304,37.5,6.718157871207796
20230512,S92000003,5,19,430361,,:,,:,,:,11,403225,8,27136,42.10526315789474,6.305404067747775
20230513,S92000003,1,13,450903,,:,,:,,:,6,408440,7,42463,53.84615384615385,9.417324790476
20230513,S92000003,2,14,441684,,:,,:,,:,8,404595,6,37089,42.857142857142854,8.397179884261146
20230513,S92000003,3,16,411912,,:,,:,,:,12,382518,4,29394,25,7.135990211501486
20230513,S92000003,4,14,436205,,:,,:,,:,12,406899,2,29306,14.285714285714286,6.718400751940028
20230513,S92000003,5,11,430372,,:,,:,,:,9,403234,2,27138,18.181818181818183,6.305707620384226
20230514,S92000003,1,22,450925,,:,,:,,:,12,408452,10,42473,45.45454545454545,9.419082996063649
20230514,S92000003,2,14,441698,,:,,:,,:,8,404603,6,37095,42.857142857142854,8.398272122581492
20230514,S92000003,3,20,411932,,:,,:,,:,13,382531,7,29401,35,7.137343056620995
20230514,S92000003,4,15,436220,,:,,:,,:,12,406911,3,29309,20,6.718857457246344
20230514,S92000003,5,2,430374,,:,,:,,:,0,403234,2,27140,100,6.306143029086329
20230515,S92000003,1,22,450947,,:,,:,,:,13,408465,9,42482,40.90909090909091,9.420619274548894
20230515,S92000003,2,25,441723,,:,,:,,:,13,404616,12,37107,48,8.40051344394564
20230515,S92000003,3,13,411945,,:,,:,,:,9,382540,4,29405,30.76923076923077,7.138088822536989
20230515,S92000003,4,14,436234,,:,,:,,:,6,406917,8,29317,57.142857142857146,6.720475707991582
20230515,S92000003,5,18,430392,,:,,:,,:,5,403239,13,27153,72.22222222222223,6.308899793676463
20230516,S92000003,1,12,450959,,:,,:,,:,8,408473,4,42486,33.333333333333336,9.421255590863028
20230516,S92000003,2,13,441736,,:,,:,,:,10,404626,3,37110,23.076923076923077,8.400945361030118
20230516,S92000003,3,19,411964,,:,,:,,:,15,382555,4,29409,21.05263157894737,7.138730568690468
20230516,S92000003,4,18,436252,,:,,:,,:,10,406927,8,29325,44.44444444444444,6.722032219909593
20230516,S92000003,5,15,430407,,:,,:,,:,6,403245,9,27162,60,6.310770967944294
20230517,S92000003,1,21,450980,,:,,:,,:,15,408488,6,42492,28.571428571428573,9.422147323606367
20230517,S92000003,2,18,441754,,:,,:,,:,11,404637,7,37117,38.888888888888886,8.402187642896273
20230517,S92000003,3,26,411990,,:,,:,,:,20,382575,6,29415,23.076923076923077,7.139736401368966
20230517,S92000003,4,17,436269,,:,,:,,:,12,406939,5,29330,29.41176470588235,6.72291636582017
20230517,S92000003,5,17,430424,,:,,:,,:,10,403255,7,27169,41.1764705882353,6.312148021485791
20230518,S92000003,1,18,450998,,:,,:,,:,11,408499,7,42499,38.888888888888886,9.423323385026098
20230518,S92000003,2,15,441769,,:,,:,,:,6,404643,9,37126,60,8.40393961550041
20230518,S92000003,3,12,412002,,:,,:,,:,10,382585,2,29417,16.666666666666668,7.14001388342775
20230518,S92000003,4,10,436279,,:,,:,,:,6,406945,4,29334,40,6.723679113594741
20230518,S92000003,5,13,430437,,:,,:,,:,9,403264,4,27173,30.76923076923077,6.312886670987856
20230519,S92000003,1,10,451008,,:,,:,,:,7,408506,3,42502,30,9.423779622534411
20230519,S92000003,2,14,441783,,:,,:,,:,10,404653,4,37130,28.571428571428573,8.404578718511123
20230519,S92000003,3,7,412009,,:,,:,,:,3,382588,4,29421,57.142857142857146,7.140863427740656
20230519,S92000003,4,8,436287,,:,,:,,:,7,406952,1,29335,12.5,6.723785031412809
20230519,S92000003,5,7,430444,,:,,:,,:,4,403268,3,27176,42.857142857142854,6.313480963841986
20230520,S92000003,1,12,451020,,:,,:,,:,6,408512,6,42508,50,9.424859208017384
20230520,S92000003,2,15,441798,,:,,:,,:,9,404662,6,37136,40,8.405651451568364
20230520,S92000003,3,7,412016,,:,,:,,:,7,382595,0,29421,0,7.1407421071026365
20230520,S92000003,4,12,436299,,:,,:,,:,9,406961,3,29338,25,6.724287701782493
20230520,S92000003,5,8,430452,,:,,:,,:,6,403274,2,27178,25,6.31382825495061
20230521,S92000003,1,8,451028,,:,,:,,:,5,408517,3,42511,37.5,9.42535718403292
20230521,S92000003,2,19,441817,,:,,:,,:,13,404675,6,37142,31.57894736842105,8.406648001321814
20230521,S92000003,3,18,412034,,:,,:,,:,11,382606,7,29428,38.888888888888886,7.142129047602868
20230521,S92000003,4,13,436312,,:,,:,,:,6,406967,7,29345,53.84615384615385,6.725691706851977
20230521,S92000003,5,8,430460,,:,,:,,:,4,403278,4,27182,50,6.314640152395112
20230522,S92000003,1,16,451044,,:,,:,,:,13,408530,3,42514,18.75,9.42568795948954
20230522,S92000003,2,16,441833,,:,,:,,:,6,404681,10,37152,62.5,8.40860687182714
20230522,S92000003,3,19,412053,,:,,:,,:,15,382621,4,29432,21.05263157894737,7.142770468847454
20230522,S92000003,4,14,436326,,:,,:,,:,9,406976,5,29350,35.714285714285715,6.7266218378001765
20230522,S92000003,5,8,430468,,:,,:,,:,7,403285,1,27183,12.5,6.314755103747549
20230523,S92000003,1,15,451059,,:,,:,,:,9,408539,6,42520,40,9.426704710470249
20230523,S92000003,2,12,441845,,:,,:,,:,8,404689,4,37156,33.333333333333336,8.409283798617162
20230523,S92000003,3,17,412070,,:,,:,,:,11,382632,6,29438,35.294117647058826,7.143931856238018
20230523,S92000003,4,19,436345,,:,,:,,:,12,406988,7,29357,36.8421052631579,6.727933172145894
20230523,S92000003,5,9,430477,,:,,:,,:,5,403290,4,27187,44.44444444444444,6.315552282700353
20230524,S92000003,1,22,451081,,:,,:,,:,14,408553,8,42528,36.36363636363637,9.428018471183668
20230524,S92000003,2,10,441855,,:,,:,,:,7,404696,3,37159,30,8.409772436659084
20230524,S92000003,3,19,412089,,:,,:,,:,13,382645,6,29444,31.57894736842105,7.145058470378972
20230524,S92000003,4,18,436363,,:,,:,,:,15,407003,3,29360,16.666666666666668,6.72834314550042
20230524,S92000003,5,20,430497,,:,,:,,:,14,403304,6,27193,30,6.316652613142484
20230525,S92000003,1,8,451089,,:,,:,,:,5,408558,3,42531,37.5,9.428516323829664
20230525,S92000003,2,13,441868,,:,,:,,:,9,404705,4,37163,30.76923076923077,8.41043026424181
20230525,S92000003,3,13,412102,,:,,:,,:,8,382653,5,29449,38.46153846153846,7.146046367161528
20230525,S92000003,4,11,436374,,:,,:,,:,7,407010,4,29364,36.36363636363637,6.729090184108127
20230525,S92000003,5,6,430503,,:,,:,,:,5,403309,1,27194,16.666666666666668,6.316796863204205
20230526,S92000003,1,10,451099,,:,,:,,:,8,408566,2,42533,20,9.428750673355516
20230526,S92000003,2,13,441881,,:,,:,,:,9,404714,4,37167,30.76923076923077,8.411088053118373
20230526,S92000003,3,12,412114,,:,,:,,:,8,382661,4,29453,33.333333333333336,7.1468088926850335
20230526,S92000003,4,7,436381,,:,,:,,:,6,407016,1,29365,14.285714285714286,6.729211400129703
20230526,S92000003,5,11,430514,,:,,:,,:,6,403315,5,27199,45.45454545454545,6.317796866071719
20230527,S92000003,1,10,451109,,:,,:,,:,6,408572,4,42537,40,9.429428364319932
20230527,S92000003,2,8,441889,,:,,:,,:,4,404718,4,37171,50,8.411840982690222
20230527,S92000003,3,7,412121,,:,,:,,:,4,382665,3,29456,42.857142857142854,7.147415443522655
20230527,S92000003,4,8,436389,,:,,:,,:,6,407022,2,29367,25,6.72954634511869
20230527,S92000003,5,13,430527,,:,,:,,:,7,403322,6,27205,46.15384615384615,6.318999737530979
20230528,S92000003,1,13,451122,,:,,:,,:,8,408580,5,42542,38.46153846153846,9.430264983751623
20230528,S92000003,2,9,441898,,:,,:,,:,5,404723,4,37175,44.44444444444444,8.412574847589262
20230528,S92000003,3,14,412135,,:,,:,,:,10,382675,4,29460,28.571428571428573,7.148143205503051
20230528,S92000003,4,7,436396,,:,,:,,:,5,407027,2,29369,28.571428571428573,6.729896699328133
20230528,S92000003,5,9,430536,,:,,:,,:,5,403327,4,27209,44.44444444444444,6.319796718509021
20230529,S92000003,1,12,451134,,:,,:,,:,7,408587,5,42547,41.666666666666664,9.43112246028896
20230529,S92000003,2,11,441909,,:,,:,,:,8,404731,3,37178,27.272727272727273,8.41304431455345
20230529,S92000003,3,10,412145,,:,,:,,:,9,382684,1,29461,10,7.1482124009753845
20230529,S92000003,4,9,436405,,:,,:,,:,4,407031,5,29374,55.55555555555556,6.730903633093113
20230529,S92000003,5,16,430552,,:,,:,,:,9,403336,7,27216,43.75,6.321187684646686
20230530,S92000003,1,11,451145,,:,,:,,:,4,408591,7,42554,63.63636363636363,9.432444114419976
20230530,S92000003,2,16,441925,,:,,:,,:,10,404741,6,37184,37.5,8.414097414719691
20230530,S92000003,3,10,412155,,:,,:,,:,6,382690,4,29465,40,7.14900947459087
20230530,S92000003,4,12,436417,,:,,:,,:,4,407035,8,29382,66.66666666666667,6.732551665035963
20230530,S92000003,5,16,430568,,:,,:,,:,15,403351,1,27217,6.25,6.321185039296929
20230531,S92000003,1,12,451157,,:,,:,,:,9,408600,3,42557,25,9.432858184623091
20230531,S92000003,2,14,441939,,:,,:,,:,6,404747,8,37192,57.142857142857146,8.41564107263672
20230531,S92000003,3,17,412172,,:,,:,,:,9,382699,8,29473,47.05882352941177,7.150655551565851
20230531,S92000003,4,15,436432,,:,,:,,:,11,407046,4,29386,26.666666666666668,6.733236792902446
20230531,S92000003,5,18,430586,,:,,:,,:,11,403362,7,27224,38.888888888888886,6.322546483164803
20230601,S92000003,1,2,451159,,:,,:,,:,1,408601,1,42558,50,9.433038019855529
20230601,S92000003,2,8,441947,,:,,:,,:,5,404752,3,37195,37.5,8.416167549502543
20230601,S92000003,3,16,412188,,:,,:,,:,9,382708,7,29480,43.75,7.152076237056877
20230601,S92000003,4,14,436446,,:,,:,,:,11,407057,3,29389,21.428571428571427,6.7337081792478335
20230601,S92000003,5,5,430591,,:,,:,,:,4,403366,1,27225,20,6.322705305034243
20230602,S92000003,1,10,451169,,:,,:,,:,6,408607,4,42562,40,9.433715525667765
20230602,S92000003,2,9,441956,,:,,:,,:,8,404760,1,37196,11.11111111111111,8.41622242938211
20230602,S92000003,3,10,412198,,:,,:,,:,7,382715,3,29483,30,7.15263053192883
20230602,S92000003,4,9,436455,,:,,:,,:,5,407062,4,29393,44.44444444444444,6.734485800368881
20230602,S92000003,5,13,430604,,:,,:,,:,9,403375,4,27229,30.76923076923077,6.323443349341854
20230603,S92000003,1,6,451175,,:,,:,,:,3,408610,3,42565,50,9.434255000831165
20230603,S92000003,2,14,441970,,:,,:,,:,8,404768,6,37202,42.857142857142854,8.417313392311696
20230603,S92000003,3,15,412213,,:,,:,,:,11,382726,4,29487,26.666666666666668,7.1533406272970526
20230603,S92000003,4,4,436459,,:,,:,,:,2,407064,2,29395,50,6.734882314260904
20230603,S92000003,5,13,430617,,:,,:,,:,11,403386,2,27231,15.384615384615383,6.323716899239928
20230604,S92000003,1,9,451184,,:,,:,,:,4,408614,5,42570,55.55555555555556,9.435175006205894
20230604,S92000003,2,12,441982,,:,,:,,:,10,404778,2,37204,16.666666666666668,8.417537365775077
20230604,S92000003,3,8,412221,,:,,:,,:,8,382734,0,29487,0,7.153201801946044
20230604,S92000003,4,13,436472,,:,,:,,:,6,407070,7,29402,53.84615384615385,6.7362854891035395
20230604,S92000003,5,8,430625,,:,,:,,:,4,403390,4,27235,50,6.324528301886793
20230605,S92000003,1,8,451192,,:,,:,,:,4,408618,4,42574,50,9.43589425344421
20230605,S92000003,2,16,441998,,:,,:,,:,11,404789,5,37209,31.25,8.418363883999476
20230605,S92000003,3,10,412231,,:,,:,,:,8,382742,2,29489,20,7.153513442705667
20230605,S92000003,4,12,436484,,:,,:,,:,9,407079,3,29405,25,6.736787602752908
20230605,S92000003,5,9,430634,,:,,:,,:,7,403397,2,27237,22.22222222222222,6.32486055443834
20230606,S92000003,1,24,451216,,:,,:,,:,17,408635,7,42581,29.166666666666668,9.436943725399807
20230606,S92000003,2,12,442010,,:,,:,,:,4,404793,8,37217,66.66666666666667,8.419945250107464
20230606,S92000003,3,11,412242,,:,,:,,:,8,382750,3,29492,27.272727272727273,7.154050290848579
20230606,S92000003,4,17,436501,,:,,:,,:,10,407089,7,29412,41.1764705882353,6.738128893175502
20230606,S92000003,5,15,430649,,:,,:,,:,10,403407,5,27242,33.333333333333336,6.325801290610219
20230607,S92000003,1,15,451231,,:,,:,,:,10,408645,5,42586,33.333333333333336,9.437738098667866
20230607,S92000003,2,17,442027,,:,,:,,:,9,404802,8,37225,47.05882352941177,8.42143127003554
20230607,S92000003,3,15,412257,,:,,:,,:,12,382762,3,29495,20,7.154517691634102
20230607,S92000003,4,13,436514,,:,,:,,:,7,407096,6,29418,46.15384615384615,6.739302748594547
20230607,S92000003,5,11,430660,,:,,:,,:,8,403415,3,27245,27.272727272727273,6.326336320995681
20230608,S92000003,1,8,451239,,:,,:,,:,4,408649,4,42590,50,9.438457225550096
20230608,S92000003,2,12,442039,,:,,:,,:,7,404809,5,37230,41.666666666666664,8.422333775979043
20230608,S92000003,3,7,412264,,:,,:,,:,3,382765,4,29499,57.142857142857146,7.155366464207401
20230608,S92000003,4,8,436522,,:,,:,,:,5,407101,3,29421,37.5,6.739866490119628
20230608,S92000003,5,3,430663,,:,,:,,:,2,403417,1,27246,33.333333333333336,6.326524451833568
20230609,S92000003,1,11,451250,,:,,:,,:,8,408657,3,42593,27.272727272727273,9.438891966759003
20230609,S92000003,2,10,442049,,:,,:,,:,9,404818,1,37231,10,8.42236946582845
20230609,S92000003,3,16,412280,,:,,:,,:,13,382778,3,29502,18.75,7.1558164354322304
20230609,S92000003,4,12,436534,,:,,:,,:,7,407108,5,29426,41.666666666666664,6.740826602280693
20230609,S92000003,5,14,430677,,:,,:,,:,11,403428,3,27249,21.428571428571427,6.327015373470141
20230610,S92000003,1,4,451254,,:,,:,,:,3,408660,1,42594,25,9.439029903336037
20230610,S92000003,2,7,442056,,:,,:,,:,4,404822,3,37234,42.857142857142854,8.42291474383336
20230610,S92000003,3,14,412294,,:,,:,,:,10,382788,4,29506,28.571428571428573,7.15654363148627
20230610,S92000003,4,7,436541,,:,,:,,:,6,407114,1,29427,14.285714285714286,6.740947585679238
20230610,S92000003,5,4,430681,,:,,:,,:,1,403429,3,27252,75,6.327653181821348
20230611,S92000003,1,11,451265,,:,,:,,:,3,408663,8,42602,72.72727272727273,9.440572612544736
20230611,S92000003,2,8,442064,,:,,:,,:,3,404825,5,37239,62.5,8.423893372905281
20230611,S92000003,3,8,412302,,:,,:,,:,7,382795,1,29507,12.5,7.1566473119218434
20230611,S92000003,4,10,436551,,:,,:,,:,6,407120,4,29431,40,6.741709445173646
20230611,S92000003,5,8,430689,,:,,:,,:,4,403433,4,27256,50,6.328464390778497
20230612,S92000003,1,15,451280,,:,,:,,:,12,408675,3,42605,20,9.44092359510725
20230612,S92000003,2,15,442079,,:,,:,,:,10,404835,5,37244,33.333333333333336,8.424738564826649
20230612,S92000003,3,11,412313,,:,,:,,:,9,382804,2,29509,18.181818181818183,7.156941449820889
20230612,S92000003,4,10,436561,,:,,:,,:,8,407128,2,29433,20,6.742013143638575
20230612,S92000003,5,19,430708,,:,,:,,:,12,403445,7,27263,36.8421052631579,6.329810451628481
20230613,S92000003,1,19,451299,,:,,:,,:,12,408687,7,42612,36.8421052631579,9.442077203805017
20230613,S92000003,2,15,442094,,:,,:,,:,7,404842,8,37252,53.333333333333336,8.426262288110673
20230613,S92000003,3,12,412325,,:,,:,,:,9,382813,3,29512,25,7.15746074092039
20230613,S92000003,4,9,436570,,:,,:,,:,3,407131,6,29439,66.66666666666667,6.743248505394324
20230613,S92000003,5,10,430718,,:,,:,,:,7,403452,3,27266,30,6.330360003528991
20230614,S92000003,1,10,451309,,:,,:,,:,6,408693,4,42616,40,9.442754299160883
20230614,S92000003,2,10,442104,,:,,:,,:,4,404846,6,37258,60,8.427428840272876
20230614,S92000003,3,10,412335,,:,,:,,:,6,382819,4,29516,40,7.158257242290856
20230614,S92000003,4,8,436578,,:,,:,,:,6,407137,2,29441,25,6.743583048160924
20230614,S92000003,5,9,430727,,:,,:,,:,6,403458,3,27269,33.333333333333336,6.330924228107363
20230615,S92000003,1,10,451319,,:,,:,,:,7,408700,3,42619,30,9.443209791743756
20230615,S92000003,2,9,442113,,:,,:,,:,6,404852,3,37261,33.333333333333336,8.427935844456055
20230615,S92000003,3,6,412341,,:,,:,,:,3,382822,3,29519,50,7.158880635202418
20230615,S92000003,4,16,436594,,:,,:,,:,11,407148,5,29446,31.25,6.744481142663435
20230615,S92000003,5,9,430736,,:,,:,,:,6,403464,3,27272,33.333333333333336,6.331488429107388
20230616,S92000003,1,12,451331,,:,,:,,:,9,408709,3,42622,25,9.443623416073793
20230616,S92000003,2,8,442121,,:,,:,,:,4,404856,4,37265,50,8.428688074079268
20230616,S92000003,3,7,412348,,:,,:,,:,4,382826,3,29522,42.857142857142854,7.159486647200908
20230616,S92000003,4,6,436600,,:,,:,,:,4,407152,2,29448,33.333333333333336,6.744846541456711
20230616,S92000003,5,8,430744,,:,,:,,:,5,403469,3,27275,37.5,6.332067306799399
20230617,S92000003,1,8,451339,,:,,:,,:,6,408715,2,42624,25,9.44389915340797
20230617,S92000003,2,12,442133,,:,,:,,:,10,404866,2,37267,16.666666666666668,8.428911662327852
20230617,S92000003,3,7,412355,,:,,:,,:,4,382830,3,29525,42.857142857142854,7.160092638624486
20230617,S92000003,4,9,436609,,:,,:,,:,7,407159,2,29450,22.22222222222222,6.745165582935762
20230617,S92000003,5,10,430754,,:,,:,,:,9,403478,1,27276,10,6.332152458247631
20230618,S92000003,1,6,451345,,:,,:,,:,2,408717,4,42628,66.66666666666667,9.444659850003877
20230618,S92000003,2,2,442135,,:,,:,,:,1,404867,1,37268,50,8.429099709364786
20230618,S92000003,3,10,412365,,:,,:,,:,7,382837,3,29528,30,7.1606465146169045
20230618,S92000003,4,7,436616,,:,,:,,:,4,407163,3,29453,42.857142857142854,6.745744544405152
20230618,S92000003,5,3,430757,,:,,:,,:,2,403480,1,27277,33.333333333333336,6.3323405075251245
20230619,S92000003,1,11,451356,,:,,:,,:,7,408724,4,42632,36.36363636363637,9.44531589255488
20230619,S92000003,2,9,442144,,:,,:,,:,4,404871,5,37273,55.55555555555556,8.430058985307953
20230619,S92000003,3,5,412370,,:,,:,,:,3,382840,2,29530,40,7.161044692872905
20230619,S92000003,4,6,436622,,:,,:,,:,5,407168,1,29454,16.666666666666668,6.745880876364453
20230619,S92000003,5,8,430765,,:,,:,,:,5,403485,3,27280,37.5,6.332919341172101
20230620,S92000003,1,7,451363,,:,,:,,:,2,408726,5,42637,71.42857142857143,9.446277164942629
20230620,S92000003,2,7,442151,,:,,:,,:,4,404875,3,37276,42.857142857142854,8.430604024416997
20230620,S92000003,3,7,412377,,:,,:,,:,7,382847,0,29530,0,7.1609231358683925
20230620,S92000003,4,2,436624,,:,,:,,:,2,407170,0,29454,0,6.745849976180879
20230620,S92000003,5,8,430773,,:,,:,,:,5,403490,3,27283,37.5,6.33349815331973
20230621,S92000003,1,8,451371,,:,,:,,:,6,408732,2,42639,25,9.44655283569392
20230621,S92000003,2,7,442158,,:,,:,,:,4,404879,3,37279,42.857142857142854,8.431149046268528
20230621,S92000003,3,9,412386,,:,,:,,:,3,382850,6,29536,66.66666666666667,7.162221801904042
20230621,S92000003,4,5,436629,,:,,:,,:,3,407173,2,29456,40,6.746230781739188
20230621,S92000003,5,3,430776,,:,,:,,:,0,403490,3,27286,100,6.334150463349862
20230622,S92000003,1,7,451378,,:,,:,,:,5,408737,2,42641,28.571428571428573,9.44684942553691
20230622,S92000003,2,3,442161,,:,,:,,:,2,404881,1,37280,33.333333333333336,8.431318004075438
20230622,S92000003,3,4,412390,,:,,:,,:,3,382853,1,29537,25,7.162394820436965
20230622,S92000003,4,7,436636,,:,,:,,:,6,407179,1,29457,14.285714285714286,6.7463516521771
20230622,S92000003,5,6,430782,,:,,:,,:,3,403493,3,27289,50,6.334758648225785
20230623,S92000003,1,4,451382,,:,,:,,:,3,408740,1,42642,25,9.446987252482376
20230623,S92000003,2,4,442165,,:,,:,,:,2,404883,2,37282,50,8.431694050863365
20230623,S92000003,3,6,412396,,:,,:,,:,3,382856,3,29540,50,7.163018070010378
20230623,S92000003,4,7,436643,,:,,:,,:,4,407183,3,29460,42.857142857142854,6.7469305588318145
20230623,S92000003,5,7,430789,,:,,:,,:,6,403499,1,27290,14.285714285714286,6.33488784532567
20230624,S92000003,1,1,451383,,:,,:,,:,1,408741,0,42642,0,9.446966323499112
20230624,S92000003,2,8,442173,,:,,:,,:,7,404890,1,37283,12.5,8.431767656550717
20230624,S92000003,3,5,412401,,:,,:,,:,5,382861,0,29540,0,7.162931224706051
20230624,S92000003,4,5,436648,,:,,:,,:,2,407185,3,29463,60,6.747540352870046
20230624,S92000003,5,5,430794,,:,,:,,:,3,403502,2,27292,40,6.335278578624586
20230625,S92000003,1,3,451386,,:,,:,,:,1,408742,2,42644,66.66666666666667,9.447346616864502
20230625,S92000003,2,3,442176,,:,,:,,:,1,404891,2,37285,66.66666666666667,8.43216275872051
20230625,S92000003,3,4,412405,,:,,:,,:,4,382865,0,29540,0,7.1628617499787826
20230625,S92000003,4,3,436651,,:,,:,,:,3,407188,0,29463,0,6.747493994059329
20230625,S92000003,5,11,430805,,:,,:,,:,5,403507,6,27298,54.54545454545455,6.3365095576885135
20230626,S92000003,1,9,451395,,:,,:,,:,9,408751,0,42644,0,9.447158253857486
20230626,S92000003,2,6,442182,,:,,:,,:,5,404896,1,37286,16.666666666666668,8.432274493308185
20230626,S92000003,3,4,412409,,:,,:,,:,2,382867,2,29542,50,7.1632772320681655
20230626,S92000003,4,3,436654,,:,,:,,:,1,407189,2,29465,66.66666666666667,6.747905664439121
20230626,S92000003,5,6,430811,,:,,:,,:,6,403513,0,27298,0,6.336421307719626
20230627,S92000003,1,2,451397,,:,,:,,:,2,408753,0,42644,0,9.447116396431523
20230627,S92000003,2,4,442186,,:,,:,,:,2,404898,2,37288,50,8.43265051358478
20230627,S92000003,3,11,412420,,:,,:,,:,11,382878,0,29542,0,7.163086174288347
20230627,S92000003,4,5,436659,,:,,:,,:,4,407193,1,29466,20,6.748057408641526
20230627,S92000003,5,4,430815,,:,,:,,:,2,403515,2,27300,50,6.336826712161833
