Date,HB,HBName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,PositiveTests,PositiveTestsLFDOnly,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative,TotalTests,TotalPillar1,TotalPillar2,TotalLFD,HospitalOccupancy,ICUOccupancy28daysless,ICUOccupancy28daysmore
20230409,S92000003,Scotland,197,2169591,81,1463854,116,554436,0,151301,,:,,:,,:,255,164,52,,4,,90,1,122,2005845,75,163746,38.07106598984772,7.547321131033453,1129,595,20,514,1193,4,2
20230409,S08000028,NHS Western Isles,2,9125,1,4089,1,3583,0,1453,,:,,:,,:,3,1,,:,,:,2,0,1,8686,1,439,50,4.810958904109589,3,2,0,1,9,,
20230409,S08000030,NHS Tayside,19,153299,7,101309,12,41005,0,10985,,:,,:,,:,26,19,,:,,:,7,0,15,142647,4,10652,21.05263157894737,6.9485123842947445,102,55,0,47,71,,
20230409,S08000026,NHS Shetland,0,7829,0,2160,0,5255,0,414,,:,,:,,:,0,,,:,,:,,,0,7573,0,256,,3.2698939839059906,4,4,0,0,,,
20230409,S08000025,NHS Orkney,0,6375,0,2387,0,3524,0,464,,:,,:,,:,0,,,:,,:,,,0,6177,0,198,,3.1058823529411765,7,1,0,6,,,
20230409,S08000024,NHS Lothian,32,365297,13,243507,19,95608,0,26182,,:,,:,,:,42,28,,:,,:,13,1,13,339936,19,25361,59.375,6.942570018368615,215,116,3,96,190,,
20230409,S08000032,NHS Lanarkshire,16,297121,7,217090,9,62093,0,17938,,:,,:,,:,20,13,,:,,:,7,0,11,271097,5,26024,31.25,8.75872119439555,111,64,0,47,136,,
20230409,S08000022,NHS Highland,8,106517,4,63155,4,34831,0,8531,,:,,:,,:,12,8,,:,,:,4,0,7,100699,1,5818,12.5,5.462038923364346,47,21,0,26,50,,
20230409,S08000031,NHS Greater Glasgow and Clyde,57,509554,23,371661,34,106380,0,31513,,:,,:,,:,70,43,,:,,:,27,0,33,463838,24,45716,42.10526315789474,8.971767467236054,254,150,0,104,369,,
20230409,S08000020,NHS Grampian,11,201992,4,119045,7,66295,0,16652,,:,,:,,:,16,12,,:,,:,4,0,8,190720,3,11272,27.272727272727273,5.580419026496099,113,33,16,64,66,,
20230409,S08000019,NHS Forth Valley,16,126865,5,85766,11,31509,0,9590,,:,,:,,:,18,13,,:,,:,5,0,9,117316,7,9549,43.75,7.526898671816498,56,21,0,35,68,,
20230409,S08000029,NHS Fife,11,144271,6,94284,5,39587,0,10400,,:,,:,,:,14,7,,:,,:,7,0,8,133771,3,10500,27.272727272727273,7.277969931587083,82,58,1,23,69,,
20230409,S08000017,NHS Dumfries and Galloway,9,50314,3,32192,6,14026,0,4096,,:,,:,,:,13,7,,:,,:,6,0,7,47231,2,3083,22.22222222222222,6.127519179552411,36,21,0,15,,,
20230409,S08000016,NHS Borders,3,37253,2,23052,1,11704,0,2497,,:,,:,,:,5,3,,:,,:,2,0,3,35191,0,2062,0,5.535124687944595,33,20,0,13,53,,
20230409,S08000015,NHS Ayrshire and Arran,13,153779,6,104157,7,39036,0,10586,,:,,:,,:,15,9,,:,,:,6,0,7,140963,6,12816,46.15384615384615,8.334037807502975,63,29,0,34,102,,
20230409,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230410,S92000003,Scotland,259,2169850,133,1463987,124,554560,2,151303,,:,,:,,:,328,175,55,,4,,153,0,173,2006018,86,163832,33.204633204633204,7.550383667073761,1550,882,21,647,1178,4,2
20230410,S08000028,NHS Western Isles,5,9130,5,4094,0,3583,0,1453,,:,,:,,:,8,0,,:,,:,8,0,4,8690,1,440,20,4.819277108433735,21,18,0,3,9,,
20230410,S08000030,NHS Tayside,15,153314,12,101321,3,41008,0,10985,,:,,:,,:,18,6,,:,,:,12,0,14,142661,1,10653,6.666666666666667,6.948484808954173,131,82,0,49,68,,
20230410,S08000026,NHS Shetland,0,7829,0,2160,0,5255,0,414,,:,,:,,:,0,,,:,,:,,,0,7573,0,256,,3.2698939839059906,2,2,0,0,,,
20230410,S08000025,NHS Orkney,2,6377,1,2388,1,3525,0,464,,:,,:,,:,2,1,,:,,:,1,0,2,6179,0,198,0,3.104908264074016,13,4,0,9,5,,
20230410,S08000024,NHS Lothian,45,365342,19,243526,26,95634,0,26182,,:,,:,,:,61,37,,:,,:,24,0,31,339967,14,25375,31.11111111111111,6.945546912208287,267,126,3,138,185,,
20230410,S08000032,NHS Lanarkshire,33,297154,15,217105,18,62111,0,17938,,:,,:,,:,36,21,,:,,:,15,0,18,271115,15,26039,45.45454545454545,8.762796395135183,164,109,0,55,130,,
20230410,S08000022,NHS Highland,23,106540,13,63168,9,34840,1,8532,,:,,:,,:,30,15,,:,,:,15,0,15,100714,8,5826,34.78260869565217,5.468368687816782,110,65,0,45,52,,
20230410,S08000031,NHS Greater Glasgow and Clyde,58,509612,32,371693,25,106405,1,31514,,:,,:,,:,75,36,,:,,:,39,0,35,463873,23,45739,39.6551724137931,8.975259609271367,348,238,0,110,367,,
20230410,S08000020,NHS Grampian,23,202015,9,119054,14,66309,0,16652,,:,,:,,:,29,19,,:,,:,10,0,14,190734,9,11281,39.130434782608695,5.584238794148949,157,55,18,84,64,,
20230410,S08000019,NHS Forth Valley,13,126878,6,85772,7,31516,0,9590,,:,,:,,:,16,10,,:,,:,6,0,10,117326,3,9552,23.076923076923077,7.528491937136462,61,31,0,30,69,,
20230410,S08000029,NHS Fife,20,144291,11,94295,9,39596,0,10400,,:,,:,,:,24,12,,:,,:,12,0,14,133785,6,10506,30,7.281119404536666,113,70,0,43,70,,
20230410,S08000017,NHS Dumfries and Galloway,4,50318,2,32194,2,14028,0,4096,,:,,:,,:,6,4,,:,,:,2,0,3,47234,1,3084,25,6.129019436384594,39,19,0,20,,,
20230410,S08000016,NHS Borders,8,37261,4,23056,4,11708,0,2497,,:,,:,,:,10,5,,:,,:,5,0,5,35196,3,2065,37.5,5.541987600976893,53,27,0,26,53,,
20230410,S08000015,NHS Ayrshire and Arran,10,153789,4,104161,6,39042,0,10586,,:,,:,,:,12,8,,:,,:,4,0,8,140971,2,12818,20,8.334796376854001,64,36,0,28,101,,
20230410,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230411,S92000003,Scotland,293,2170143,144,1464131,146,554706,3,151306,,:,,:,,:,364,192,55,,3,,170,2,182,2006200,111,163943,37.8839590443686,7.554479128794738,1592,924,21,647,1170,6,2
20230411,S08000028,NHS Western Isles,1,9131,1,4095,0,3583,0,1453,,:,,:,,:,2,0,,:,,:,2,0,1,8691,0,440,0,4.818749315518563,9,7,0,2,11,,
20230411,S08000030,NHS Tayside,23,153337,11,101332,12,41020,0,10985,,:,,:,,:,31,18,,:,,:,13,0,14,142675,9,10662,39.130434782608695,6.9533119860177255,176,121,0,55,69,,
20230411,S08000026,NHS Shetland,0,7829,0,2160,0,5255,0,414,,:,,:,,:,0,,,:,,:,,,0,7573,0,256,,3.2698939839059906,8,6,0,2,,,
20230411,S08000025,NHS Orkney,0,6377,0,2388,0,3525,0,464,,:,,:,,:,0,,,:,,:,,,0,6179,0,198,,3.104908264074016,10,1,0,9,5,,
20230411,S08000024,NHS Lothian,57,365399,24,243550,33,95667,0,26182,,:,,:,,:,75,44,,:,,:,29,2,34,340001,23,25398,40.35087719298246,6.950757938582208,286,147,5,134,177,,
20230411,S08000032,NHS Lanarkshire,33,297187,17,217122,16,62127,0,17938,,:,,:,,:,43,21,,:,,:,22,0,20,271135,13,26052,39.39393939393939,8.766197713897311,165,90,0,75,136,,
20230411,S08000022,NHS Highland,19,106559,8,63176,10,34850,1,8533,,:,,:,,:,23,15,,:,,:,8,0,14,100728,5,5831,26.31578947368421,5.47208588669188,88,39,0,49,49,,
20230411,S08000031,NHS Greater Glasgow and Clyde,66,509678,33,371726,31,106436,2,31516,,:,,:,,:,78,40,,:,,:,38,0,35,463908,31,45770,46.96969696969697,8.980179642833319,326,224,0,102,353,,
20230411,S08000020,NHS Grampian,21,202036,8,119062,13,66322,0,16652,,:,,:,,:,28,19,,:,,:,9,0,13,190747,8,11289,38.095238095238095,5.5876180482686255,146,64,16,66,66,,
20230411,S08000019,NHS Forth Valley,13,126891,6,85778,7,31523,0,9590,,:,,:,,:,16,9,,:,,:,7,0,8,117334,5,9557,38.46153846153846,7.531661031909277,77,36,0,41,72,,
20230411,S08000029,NHS Fife,26,144317,16,94311,10,39606,0,10400,,:,,:,,:,29,11,,:,,:,18,0,21,133806,5,10511,19.23076923076923,7.2832722409695325,119,76,0,43,73,,
20230411,S08000017,NHS Dumfries and Galloway,13,50331,11,32205,2,14030,0,4096,,:,,:,,:,14,3,,:,,:,11,0,11,47245,2,3086,15.384615384615385,6.131410065367269,52,37,0,15,12,,
20230411,S08000016,NHS Borders,7,37268,4,23060,3,11711,0,2497,,:,,:,,:,9,3,,:,,:,6,0,4,35200,3,2068,42.857142857142854,5.548996458087367,46,32,0,14,52,,
20230411,S08000015,NHS Ayrshire and Arran,14,153803,5,104166,9,39051,0,10586,,:,,:,,:,16,9,,:,,:,7,0,7,140978,7,12825,50,8.338588974207266,80,44,0,36,94,,
20230411,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230412,S92000003,Scotland,237,2170380,121,1464252,115,554821,1,151307,,:,,:,,:,302,158,54,,5,,141,3,155,2006355,82,164025,34.59915611814346,7.557432339037404,1556,950,21,585,1157,8,2
20230412,S08000028,NHS Western Isles,3,9134,1,4096,2,3585,0,1453,,:,,:,,:,4,2,,:,,:,2,0,1,8692,2,442,66.66666666666667,4.839062842128312,11,6,0,5,9,,
20230412,S08000030,NHS Tayside,16,153353,10,101342,6,41026,0,10985,,:,,:,,:,20,10,,:,,:,10,0,11,142686,5,10667,31.25,6.955846967454175,120,78,0,42,67,,
20230412,S08000026,NHS Shetland,0,7829,0,2160,0,5255,0,414,,:,,:,,:,0,,,:,,:,,,0,7573,0,256,,3.2698939839059906,8,6,0,2,,,
20230412,S08000025,NHS Orkney,0,6377,0,2388,0,3525,0,464,,:,,:,,:,0,,,:,,:,,,0,6179,0,198,,3.104908264074016,4,1,0,3,5,,
20230412,S08000024,NHS Lothian,38,365437,24,243574,14,95681,0,26182,,:,,:,,:,53,22,,:,,:,30,1,27,340028,11,25409,28.94736842105263,6.95304525814299,279,173,4,102,177,,
20230412,S08000032,NHS Lanarkshire,33,297220,16,217138,17,62144,0,17938,,:,,:,,:,35,19,,:,,:,16,0,19,271154,14,26066,42.42424242424242,8.769934728483952,184,137,0,47,135,,
20230412,S08000022,NHS Highland,14,106573,8,63184,6,34856,0,8533,,:,,:,,:,21,11,,:,,:,10,0,9,100737,5,5836,35.714285714285715,5.476058664014338,94,57,0,37,63,,
20230412,S08000031,NHS Greater Glasgow and Clyde,55,509733,28,371754,26,106462,1,31517,,:,,:,,:,69,32,,:,,:,36,1,39,463947,16,45786,29.09090909090909,8.98234958301699,351,236,5,110,361,,
20230412,S08000020,NHS Grampian,15,202051,8,119070,7,66329,0,16652,,:,,:,,:,19,11,,:,,:,7,1,10,190757,5,11294,33.333333333333336,5.589677853611217,153,55,12,86,62,,
20230412,S08000019,NHS Forth Valley,10,126901,2,85780,8,31531,0,9590,,:,,:,,:,14,12,,:,,:,2,0,7,117341,3,9560,30,7.5334315726432415,73,32,0,41,65,,
20230412,S08000029,NHS Fife,19,144336,10,94321,9,39615,0,10400,,:,,:,,:,27,16,,:,,:,11,0,10,133816,9,10520,47.36842105263158,7.288548941359051,101,61,0,40,69,,
20230412,S08000017,NHS Dumfries and Galloway,17,50348,10,32215,7,14037,0,4096,,:,,:,,:,18,8,,:,,:,10,0,13,47258,4,3090,23.529411764705884,6.137284499880829,52,30,0,22,12,,
20230412,S08000016,NHS Borders,1,37269,0,23060,1,11712,0,2497,,:,,:,,:,2,1,,:,,:,1,0,1,35201,0,2068,0,5.548847567683597,40,31,0,9,49,,
20230412,S08000015,NHS Ayrshire and Arran,16,153819,4,104170,12,39063,0,10586,,:,,:,,:,19,13,,:,,:,6,0,8,140986,8,12833,50,8.342922525825808,83,47,0,36,82,,
20230412,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230413,S92000003,Scotland,216,2170596,118,1464370,98,554919,0,151307,,:,,:,,:,272,137,57,,1,,131,4,131,2006486,85,164110,39.351851851851855,7.56059626019766,1568,992,27,549,1110,9,2
20230413,S08000028,NHS Western Isles,0,9134,0,4096,0,3585,0,1453,,:,,:,,:,0,,,:,,:,,,0,8692,0,442,,4.839062842128312,8,4,0,4,13,,
20230413,S08000030,NHS Tayside,17,153370,8,101350,9,41035,0,10985,,:,,:,,:,21,13,,:,,:,8,0,11,142697,6,10673,35.294117647058826,6.958988068070679,134,94,0,40,60,,
20230413,S08000026,NHS Shetland,0,7829,0,2160,0,5255,0,414,,:,,:,,:,0,,,:,,:,,,0,7573,0,256,,3.2698939839059906,2,1,0,1,,,
20230413,S08000025,NHS Orkney,0,6377,0,2388,0,3525,0,464,,:,,:,,:,0,,,:,,:,,,0,6179,0,198,,3.104908264074016,6,1,0,5,,,
20230413,S08000024,NHS Lothian,29,365466,18,243592,11,95692,0,26182,,:,,:,,:,49,27,,:,,:,21,1,22,340050,7,25416,24.137931034482758,6.954408891661605,293,180,3,110,166,,
20230413,S08000032,NHS Lanarkshire,25,297245,11,217149,14,62158,0,17938,,:,,:,,:,30,16,,:,,:,14,0,15,271169,10,26076,40,8.772561355111103,177,115,0,62,129,,
20230413,S08000022,NHS Highland,13,106586,8,63192,5,34861,0,8533,,:,,:,,:,18,8,,:,,:,10,0,11,100748,2,5838,15.384615384615385,5.477267183307376,106,66,0,40,56,,
20230413,S08000031,NHS Greater Glasgow and Clyde,49,509782,25,371779,24,106486,0,31517,,:,,:,,:,59,30,,:,,:,27,2,24,463971,25,45811,51.02040816326531,8.986390260935066,319,225,2,92,353,,
20230413,S08000020,NHS Grampian,13,202064,9,119079,4,66333,0,16652,,:,,:,,:,13,4,,:,,:,9,0,6,190763,7,11301,53.84615384615385,5.592782484757304,132,53,21,58,52,,
20230413,S08000019,NHS Forth Valley,11,126912,3,85783,8,31539,0,9590,,:,,:,,:,15,11,,:,,:,4,0,5,117346,6,9566,54.54545454545455,7.537506303580433,77,46,0,31,63,,
20230413,S08000029,NHS Fife,20,144356,11,94332,9,39624,0,10400,,:,,:,,:,24,11,,:,,:,12,1,13,133829,7,10527,35,7.292388262351409,134,98,1,35,72,,
20230413,S08000017,NHS Dumfries and Galloway,14,50362,9,32224,5,14042,0,4096,,:,,:,,:,17,8,,:,,:,9,0,11,47269,3,3093,21.428571428571427,6.1415352845399305,45,26,0,19,14,,
20230413,S08000016,NHS Borders,4,37273,4,23064,0,11712,0,2497,,:,,:,,:,5,0,,:,,:,5,0,4,35205,0,2068,0,5.548252085960347,52,40,0,12,43,,
20230413,S08000015,NHS Ayrshire and Arran,21,153840,12,104182,9,39072,0,10586,,:,,:,,:,21,9,,:,,:,12,0,9,140995,12,12845,57.142857142857146,8.349583983359334,81,43,0,38,84,,
20230413,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230414,S92000003,Scotland,176,2170772,95,1464465,81,555000,0,151307,,:,,:,,:,249,131,52,,0,,118,0,129,2006615,47,164157,26.704545454545453,7.5621483969758225,1329,822,15,492,1091,8,2
20230414,S08000028,NHS Western Isles,0,9134,0,4096,0,3585,0,1453,,:,,:,,:,2,1,,:,,:,1,0,0,8692,0,442,,4.839062842128312,10,6,0,4,12,,
20230414,S08000030,NHS Tayside,11,153381,6,101356,5,41040,0,10985,,:,,:,,:,13,6,,:,,:,7,0,8,142705,3,10676,27.272727272727273,6.9604449051707835,109,73,1,35,61,,
20230414,S08000026,NHS Shetland,0,7829,0,2160,0,5255,0,414,,:,,:,,:,0,,,:,,:,,,0,7573,0,256,,3.2698939839059906,9,8,0,1,,,
20230414,S08000025,NHS Orkney,0,6377,0,2388,0,3525,0,464,,:,,:,,:,0,,,:,,:,,,0,6179,0,198,,3.104908264074016,5,2,0,3,,,
20230414,S08000024,NHS Lothian,41,365507,22,243614,19,95711,0,26182,,:,,:,,:,58,31,,:,,:,27,0,32,340082,9,25425,21.951219512195124,6.956091128213687,246,142,2,102,162,,
20230414,S08000032,NHS Lanarkshire,27,297272,13,217162,14,62172,0,17938,,:,,:,,:,34,21,,:,,:,13,0,17,271186,10,26086,37.03703703703704,8.77512850184343,170,119,0,51,133,,
20230414,S08000022,NHS Highland,6,106592,3,63195,3,34864,0,8533,,:,,:,,:,12,6,,:,,:,6,0,5,100753,1,5839,16.666666666666668,5.477897027919544,68,39,0,29,55,,
20230414,S08000031,NHS Greater Glasgow and Clyde,43,509825,26,371805,17,106503,0,31517,,:,,:,,:,55,28,,:,,:,27,0,27,463998,16,45827,37.2093023255814,8.988770656597852,281,187,3,91,334,,
20230414,S08000020,NHS Grampian,11,202075,3,119082,8,66341,0,16652,,:,,:,,:,13,9,,:,,:,4,0,11,190774,0,11301,0,5.59247804033156,96,35,9,52,65,,
20230414,S08000019,NHS Forth Valley,6,126918,5,85788,1,31540,0,9590,,:,,:,,:,10,3,,:,,:,7,0,5,117351,1,9567,16.666666666666668,7.53793788115161,65,39,0,26,62,,
20230414,S08000029,NHS Fife,13,144369,9,94341,4,39628,0,10400,,:,,:,,:,23,10,,:,,:,13,0,10,133839,3,10530,23.076923076923077,7.293809612867029,95,63,0,32,75,,
20230414,S08000017,NHS Dumfries and Galloway,2,50364,0,32224,2,14044,0,4096,,:,,:,,:,0,,,:,,:,,,2,47271,0,3093,0,6.14129139861806,42,27,0,15,14,,
20230414,S08000016,NHS Borders,4,37277,4,23068,0,11712,0,2497,,:,,:,,:,7,0,,:,,:,7,0,3,35208,1,2069,25,5.550339351342651,44,32,0,12,39,,
20230414,S08000015,NHS Ayrshire and Arran,12,153852,4,104186,8,39080,0,10586,,:,,:,,:,18,12,,:,,:,6,0,9,141004,3,12848,25,8.350882666458675,86,50,0,36,74,,
20230414,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230415,S92000003,Scotland,138,2170910,78,1464543,59,555059,1,151308,,:,,:,,:,185,100,37,,2,,83,2,95,2006710,43,164200,31.159420289855074,7.563648423932821,997,562,22,413,1071,7,2
20230415,S08000028,NHS Western Isles,0,9134,0,4096,0,3585,0,1453,,:,,:,,:,0,,,:,,:,,,0,8692,0,442,,4.839062842128312,5,1,0,4,12,,
20230415,S08000030,NHS Tayside,8,153389,7,101363,1,41041,0,10985,,:,,:,,:,14,6,,:,,:,8,0,7,142712,1,10677,12.5,6.960733820547758,101,72,0,29,56,,
20230415,S08000026,NHS Shetland,0,7829,0,2160,0,5255,0,414,,:,,:,,:,0,,,:,,:,,,0,7573,0,256,,3.2698939839059906,5,5,0,0,,,
20230415,S08000025,NHS Orkney,0,6377,0,2388,0,3525,0,464,,:,,:,,:,0,,,:,,:,,,0,6179,0,198,,3.104908264074016,4,3,0,1,,,
20230415,S08000024,NHS Lothian,25,365532,20,243634,5,95716,0,26182,,:,,:,,:,38,15,,:,,:,21,2,16,340098,9,25434,36,6.9580775417747285,193,105,10,78,157,,
20230415,S08000032,NHS Lanarkshire,21,297293,13,217175,8,62180,0,17938,,:,,:,,:,25,12,,:,,:,13,0,13,271199,8,26094,38.095238095238095,8.777199597703277,96,59,0,37,133,,
20230415,S08000022,NHS Highland,9,106601,4,63199,5,34869,0,8533,,:,,:,,:,14,10,,:,,:,4,0,7,100760,2,5841,22.22222222222222,5.479310700650088,54,17,0,37,53,,
20230415,S08000031,NHS Greater Glasgow and Clyde,27,509852,20,371825,7,106510,0,31517,,:,,:,,:,36,14,,:,,:,22,0,21,464019,6,45833,22.22222222222222,8.989471454461295,220,152,0,68,327,,
20230415,S08000020,NHS Grampian,15,202090,0,119082,15,66356,0,16652,,:,,:,,:,0,,,:,,:,,,12,190786,3,11304,20,5.593547429363155,92,22,12,58,62,,
20230415,S08000019,NHS Forth Valley,7,126925,4,85792,3,31543,0,9590,,:,,:,,:,10,6,,:,,:,4,0,3,117354,4,9571,57.142857142857146,7.540673626157179,41,18,0,23,63,,
20230415,S08000029,NHS Fife,12,144381,8,94349,4,39632,0,10400,,:,,:,,:,14,6,,:,,:,8,0,9,133848,3,10533,25,7.295281235065556,70,44,0,26,76,,
20230415,S08000017,NHS Dumfries and Galloway,3,50367,0,32224,3,14047,0,4096,,:,,:,,:,6,5,,:,,:,1,0,2,47273,1,3094,33.333333333333336,6.142911033017651,22,15,0,7,14,,
20230415,S08000016,NHS Borders,1,37278,0,23068,1,11713,0,2497,,:,,:,,:,0,,,:,,:,,,0,35208,1,2070,100,5.552873008208595,35,26,0,9,40,,
20230415,S08000015,NHS Ayrshire and Arran,10,153862,2,104188,7,39087,1,10587,,:,,:,,:,11,9,,:,,:,2,0,5,141009,5,12853,50,8.353589580273232,56,23,0,33,73,,
20230415,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230416,S92000003,Scotland,170,2171080,71,1464614,98,555157,1,151309,,:,,:,,:,222,140,42,,2,,81,1,103,2006813,67,164267,39.411764705882355,7.5661421965104925,1129,593,18,518,1077,9,2
20230416,S08000028,NHS Western Isles,1,9135,1,4097,0,3585,0,1453,,:,,:,,:,2,1,,:,,:,1,0,1,8693,0,442,0,4.838533114395183,7,4,0,3,10,,
20230416,S08000030,NHS Tayside,6,153395,2,101365,4,41045,0,10985,,:,,:,,:,8,6,,:,,:,2,0,4,142716,2,10679,33.333333333333336,6.961765376967959,95,70,0,25,62,,
20230416,S08000026,NHS Shetland,0,7829,0,2160,0,5255,0,414,,:,,:,,:,0,,,:,,:,,,0,7573,0,256,,3.2698939839059906,3,2,0,1,,,
20230416,S08000025,NHS Orkney,0,6377,0,2388,0,3525,0,464,,:,,:,,:,0,,,:,,:,,,0,6179,0,198,,3.104908264074016,1,0,0,1,,,
20230416,S08000024,NHS Lothian,32,365564,17,243651,15,95731,0,26182,,:,,:,,:,46,24,,:,,:,22,0,19,340117,13,25447,40.625,6.961024608550076,229,126,0,103,160,,
20230416,S08000032,NHS Lanarkshire,15,297308,8,217183,7,62187,0,17938,,:,,:,,:,19,11,,:,,:,8,0,12,271211,3,26097,20,8.777765818612348,103,61,0,42,131,,
20230416,S08000022,NHS Highland,10,106611,3,63202,7,34876,0,8533,,:,,:,,:,15,12,,:,,:,3,0,3,100763,7,5848,70,5.485362673645309,58,26,0,32,52,,
20230416,S08000031,NHS Greater Glasgow and Clyde,46,509898,20,371845,25,106535,1,31518,,:,,:,,:,54,32,,:,,:,22,0,22,464041,24,45857,52.17391304347826,8.993367300911162,236,141,0,95,329,,
20230416,S08000020,NHS Grampian,22,202112,5,119087,17,66373,0,16652,,:,,:,,:,24,18,,:,,:,5,1,18,190804,4,11308,18.181818181818183,5.59491766941102,122,31,17,74,60,,
20230416,S08000019,NHS Forth Valley,5,126930,3,85795,2,31545,0,9590,,:,,:,,:,6,3,,:,,:,3,0,1,117355,4,9575,80,7.543527928779643,65,28,0,37,62,,
20230416,S08000029,NHS Fife,11,144392,4,94353,7,39639,0,10400,,:,,:,,:,17,12,,:,,:,5,0,6,133854,5,10538,45.45454545454545,7.2981882652778545,84,46,1,37,80,,
20230416,S08000017,NHS Dumfries and Galloway,6,50373,1,32225,5,14052,0,4096,,:,,:,,:,9,8,,:,,:,1,0,5,47278,1,3095,16.666666666666668,6.144164532586902,24,12,0,12,14,,
20230416,S08000016,NHS Borders,3,37281,2,23070,1,11714,0,2497,,:,,:,,:,3,1,,:,,:,2,0,2,35210,1,2071,33.333333333333336,5.555108500308468,38,17,0,21,39,,
20230416,S08000015,NHS Ayrshire and Arran,13,153875,5,104193,8,39095,0,10587,,:,,:,,:,18,11,,:,,:,7,0,10,141019,3,12856,23.076923076923077,8.354833468724614,60,29,0,31,73,,
20230416,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230417,S92000003,Scotland,235,2171315,121,1464735,113,555270,1,151310,,:,,:,,:,295,153,56,,0,,136,6,147,2006960,88,164355,37.4468085106383,7.56937616145055,1659,976,57,626,1044,8,2
20230417,S08000028,NHS Western Isles,1,9136,0,4097,1,3586,0,1453,,:,,:,,:,0,,,:,,:,,,1,8694,0,442,0,4.83800350262697,9,3,0,6,9,,
20230417,S08000030,NHS Tayside,14,153409,10,101375,4,41049,0,10985,,:,,:,,:,20,9,,:,,:,11,0,10,142726,4,10683,28.571428571428573,6.9637374599925685,143,96,0,47,67,,
20230417,S08000026,NHS Shetland,1,7830,0,2160,1,5256,0,414,,:,,:,,:,0,,,:,,:,,,1,7574,0,256,0,3.269476372924649,5,3,0,2,,,
20230417,S08000025,NHS Orkney,0,6377,0,2388,0,3525,0,464,,:,,:,,:,0,,,:,,:,,,0,6179,0,198,,3.104908264074016,8,0,0,8,,,
20230417,S08000024,NHS Lothian,45,365609,21,243672,23,95754,1,26183,,:,,:,,:,57,30,,:,,:,27,0,30,340147,15,25462,33.333333333333336,6.96427057320799,285,152,6,127,167,,
20230417,S08000032,NHS Lanarkshire,18,297326,6,217189,12,62199,0,17938,,:,,:,,:,23,14,,:,,:,9,0,9,271220,9,26106,50,8.78026139658153,183,121,0,62,122,,
20230417,S08000022,NHS Highland,15,106626,9,63211,6,34882,0,8533,,:,,:,,:,21,11,,:,,:,10,0,10,100773,5,5853,33.333333333333336,5.489280288109842,83,46,0,37,51,,
20230417,S08000031,NHS Greater Glasgow and Clyde,60,509958,36,371881,24,106559,0,31518,,:,,:,,:,75,34,,:,,:,41,0,32,464073,28,45885,46.666666666666664,8.997799818808607,358,251,0,107,314,,
20230417,S08000020,NHS Grampian,21,202133,14,119101,7,66380,0,16652,,:,,:,,:,26,10,,:,,:,10,6,17,190821,4,11312,19.047619047619047,5.596315297353723,174,66,51,57,55,,
20230417,S08000019,NHS Forth Valley,14,126944,5,85800,9,31554,0,9590,,:,,:,,:,17,12,,:,,:,5,0,8,117363,6,9581,42.857142857142854,7.54742248550542,69,32,0,37,65,,
20230417,S08000029,NHS Fife,25,144417,13,94366,12,39651,0,10400,,:,,:,,:,25,12,,:,,:,13,0,17,133871,8,10546,32,7.302464391311272,110,71,0,39,75,,
20230417,S08000017,NHS Dumfries and Galloway,4,50377,3,32228,1,14053,0,4096,,:,,:,,:,6,2,,:,,:,4,0,2,47280,2,3097,50,6.147646743553606,54,34,0,20,14,,
20230417,S08000016,NHS Borders,4,37285,3,23073,1,11715,0,2497,,:,,:,,:,6,1,,:,,:,5,0,1,35211,3,2074,75,5.562558669706316,63,45,0,18,35,,
20230417,S08000015,NHS Ayrshire and Arran,13,153888,1,104194,12,39107,0,10587,,:,,:,,:,16,15,,:,,:,1,0,9,141028,4,12860,30.76923076923077,8.356726970264088,106,56,0,50,69,,
20230417,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230418,S92000003,Scotland,163,2171478,87,1464822,76,555346,0,151310,,:,,:,,:,216,115,41,,3,,100,1,110,2007070,53,164408,32.515337423312886,7.571248707101799,1334,806,22,506,1000,8,2
